"name","match_id","date","rank","round","match_minutes","sets","tournament","total_pts","winner","hand","avg_odds","max_odds","birthday","max(year)","experience"
"Gilles Simon","m_2006_L_59",2006-06-28,46,"1st Round",109,0,"Wimbledon",77,FALSE,"R",NA,NA,1984-12-27,2006,6
"Gilles Simon","m_2006_U_11",2006-08-28,52,"1st Round",110,3,"US Open",112,TRUE,"R",NA,NA,1984-12-27,2006,7
"Gilles Simon","m_2006_U_71",2006-08-31,52,"2nd Round",106,0,"US Open",63,FALSE,"R",NA,NA,1984-12-27,2006,8
"Gilles Simon","m_2007_A_6",2007-01-15,48,"1st Round",84,0,"Australian Open",55,FALSE,"R",NA,NA,1984-12-27,2007,9
"Gilles Simon","m_2007_F_51",2007-05-29,56,"1st Round",154,3,"French Open",122,TRUE,"R",NA,NA,1984-12-27,2007,10
"Gilles Simon","m_2007_F_94",2007-01-06,56,"2nd Round",218,1,"French Open",139,FALSE,"R",NA,NA,1984-12-27,2007,11
"Gilles Simon","m_2007_L_58",2007-06-26,55,"1st Round",200,3,"Wimbledon",160,TRUE,"R",NA,NA,1984-12-27,2007,12
"Gilles Simon","m_2007_L_72",2007-06-28,55,"2nd Round",226,2,"Wimbledon",167,FALSE,"R",NA,NA,1984-12-27,2007,13
"Gilles Simon","m_2007_U_15",2007-08-27,41,"1st Round",77,2,"US Open",65,TRUE,"R",NA,NA,1984-12-27,2007,14
"Gilles Simon","m_2007_U_67",2007-08-30,41,"2nd Round",93,0,"US Open",58,FALSE,"R",NA,NA,1984-12-27,2007,15
"Gilles Simon","m_2008_A_100",2008-01-18,33,"3rd Round",145,0,"Australian Open",86,FALSE,"R",NA,NA,1984-12-27,2008,16
"Gilles Simon","m_2008_A_74",2008-01-16,33,"2nd Round",88,3,"Australian Open",86,TRUE,"R",NA,NA,1984-12-27,2008,17
"Gilles Simon","m_2008_A_8",2008-01-14,33,"1st Round",222,3,"Australian Open",179,TRUE,"R",NA,NA,1984-12-27,2008,18
"Gilles Simon","m_2008_F_63",2008-05-28,29,"1st Round",117,0,"French Open",69,FALSE,"R",NA,NA,1984-12-27,2008,19
"Gilles Simon","m_2008_L_107",2008-06-28,29,"3rd Round",151,1,"Wimbledon",117,FALSE,"R",NA,NA,1984-12-27,2008,20
"Gilles Simon","m_2008_L_52",2008-06-24,29,"1st Round",94,3,"Wimbledon",100,TRUE,"R",NA,NA,1984-12-27,2008,21
"Gilles Simon","m_2008_L_95",2008-06-26,29,"2nd Round",118,3,"Wimbledon",122,TRUE,"R",NA,NA,1984-12-27,2008,22
"Gilles Simon","m_2008_U_101",2008-08-30,16,"3rd Round",225,2,"US Open",141,FALSE,"R",NA,NA,1984-12-27,2008,23
"Gilles Simon","m_2008_U_4",2008-08-25,16,"1st Round",154,3,"US Open",124,TRUE,"R",NA,NA,1984-12-27,2008,24
"Gilles Simon","m_2008_U_72",2008-08-28,16,"2nd Round",104,3,"US Open",96,TRUE,"R",NA,NA,1984-12-27,2008,25
"Gilles Simon","m_2009_A_105",2009-01-24,8,"3rd Round",154,3,"Australian Open",116,TRUE,"R",NA,NA,1984-12-27,2009,26
"Gilles Simon","m_2009_A_116",2009-01-26,8,"4th Round",119,2,"Australian Open",88,TRUE,"R",NA,NA,1984-12-27,2009,27
"Gilles Simon","m_2009_A_123",2009-01-28,8,"Quarterfinals",146,0,"Australian Open",83,FALSE,"R",NA,NA,1984-12-27,2009,28
"Gilles Simon","m_2009_A_44",2009-01-20,8,"1st Round",114,3,"Australian Open",108,TRUE,"R",NA,NA,1984-12-27,2009,29
"Gilles Simon","m_2009_A_82",2009-01-22,8,"2nd Round",140,3,"Australian Open",132,TRUE,"R",NA,NA,1984-12-27,2009,30
"Gilles Simon","m_2009_F_10",2009-05-24,7,"1st Round",223,3,"French Open",153,TRUE,"R",NA,NA,1984-12-27,2009,31
"Gilles Simon","m_2009_F_100",2009-05-29,7,"3rd Round",142,0,"French Open",97,FALSE,"R",NA,NA,1984-12-27,2009,32
"Gilles Simon","m_2009_F_69",2009-05-27,7,"2nd Round",94,3,"French Open",99,TRUE,"R",NA,NA,1984-12-27,2009,33
"Gilles Simon","m_2009_L_109",2009-06-27,7,"3rd Round",87,3,"Wimbledon",93,TRUE,"R",NA,NA,1984-12-27,2009,34
"Gilles Simon","m_2009_L_117",2009-06-29,7,"4th Round",119,0,"Wimbledon",80,FALSE,"R",NA,NA,1984-12-27,2009,35
"Gilles Simon","m_2009_L_62",2009-06-23,7,"1st Round",96,3,"Wimbledon",99,TRUE,"R",NA,NA,1984-12-27,2009,36
"Gilles Simon","m_2009_L_83",2009-06-25,7,"2nd Round",158,3,"Wimbledon",142,TRUE,"R",NA,NA,1984-12-27,2009,37
"Gilles Simon","m_2009_U_104",2009-06-09,9,"3rd Round",149,1,"US Open",102,FALSE,"R",NA,NA,1984-12-27,2009,38
"Gilles Simon","m_2009_U_63",2009-02-09,9,"1st Round",125,3,"US Open",103,TRUE,"R",NA,NA,1984-12-27,2009,39
"Gilles Simon","m_2009_U_88",2009-04-09,9,"2nd Round",122,3,"US Open",102,TRUE,"R",NA,NA,1984-12-27,2009,40
"Gilles Simon","m_2010_L_111",2010-06-26,32,"3rd Round",110,0,"Wimbledon",66,FALSE,"R",8.11,11.77,1984-12-27,2010,41
"Gilles Simon","m_2010_L_38",2010-06-22,32,"1st Round",113,3,"Wimbledon",110,TRUE,"R",1.2,1.26,1984-12-27,2010,42
"Gilles Simon","m_2010_U_108",2010-05-09,42,"3rd Round",119,0,"US Open",76,FALSE,"R",8.15,11,1984-12-27,2010,43
"Gilles Simon","m_2010_U_58",2010-01-09,42,"1st Round",81,3,"US Open",86,TRUE,"R",1.23,1.27,1984-12-27,2010,44
"Gilles Simon","m_2010_U_93",2010-03-09,42,"2nd Round",164,3,"US Open",128,TRUE,"R",1.71,1.97,1984-12-27,2010,45
"Gilles Simon","m_2011_A_25",2011-01-17,34,"1st Round",217,3,"Australian Open",136,TRUE,"R",1.11,1.15,1984-12-27,2011,46
"Gilles Simon","m_2011_A_79",2011-01-19,34,"2nd Round",193,2,"Australian Open",130,FALSE,"R",10.21,15.03,1984-12-27,2011,47
"Gilles Simon","m_2011_F_107",2011-05-28,18,"3rd Round",120,3,"French Open",88,TRUE,"R",1.51,1.59,1984-12-27,2011,48
"Gilles Simon","m_2011_F_118",2011-05-30,18,"4th Round",136,0,"French Open",87,FALSE,"R",3.12,3.4,1984-12-27,2011,49
"Gilles Simon","m_2011_F_63",2011-05-24,18,"1st Round",138,3,"French Open",117,TRUE,"R",1.04,1.06,1984-12-27,2011,50
"Gilles Simon","m_2011_F_94",2011-05-26,18,"2nd Round",158,3,"French Open",123,TRUE,"R",1.3,1.34,1984-12-27,2011,51
"Gilles Simon","m_2011_L_101",2011-06-25,16,"3rd Round",166,0,"Wimbledon",110,FALSE,"R",3.6,4.85,1984-12-27,2011,52
"Gilles Simon","m_2011_L_30",2011-06-21,16,"1st Round",179,3,"Wimbledon",147,TRUE,"R",1.34,1.39,1984-12-27,2011,53
"Gilles Simon","m_2011_L_76",2011-06-22,16,"2nd Round",124,3,"Wimbledon",111,TRUE,"R",1.53,1.6,1984-12-27,2011,54
"Gilles Simon","m_2011_U_107",2011-04-09,12,"3rd Round",237,3,"US Open",157,TRUE,"R",3.44,3.8,1984-12-27,2011,55
"Gilles Simon","m_2011_U_119",2011-08-09,12,"4th Round",219,1,"US Open",155,FALSE,"R",1.79,1.85,1984-12-27,2011,56
"Gilles Simon","m_2011_U_59",2011-08-31,12,"1st Round",212,3,"US Open",161,TRUE,"R",1.04,1.07,1984-12-27,2011,57
"Gilles Simon","m_2011_U_86",2011-02-09,12,"2nd Round",219,3,"US Open",148,TRUE,"R",1.16,1.22,1984-12-27,2011,58
"Gilles Simon","m_2012_A_56",2012-01-17,14,"1st Round",200,3,"Australian Open",150,TRUE,"R",1.04,1.06,1984-12-27,2012,59
"Gilles Simon","m_2012_A_93",2012-01-19,14,"2nd Round",252,2,"Australian Open",165,FALSE,"R",1.72,1.88,1984-12-27,2012,60
"Gilles Simon","m_2012_F_40",2012-05-28,12,"1st Round",167,3,"French Open",127,TRUE,"R",1.07,1.09,1984-12-27,2012,61
"Gilles Simon","m_2012_F_72",2012-05-30,12,"2nd Round",175,3,"French Open",142,TRUE,"R",1.27,1.3,1984-12-27,2012,62
"Gilles Simon","m_2012_F_98",2012-01-06,12,"3rd Round",277,2,"French Open",171,FALSE,"R",2.15,2.35,1984-12-27,2012,63
"Gilles Simon","m_2012_L_15",2012-06-25,13,"1st Round",84,1,"Wimbledon",65,TRUE,"R",1.44,1.52,1984-12-27,2012,64
"Gilles Simon","m_2012_L_77",2012-06-28,13,"2nd Round",150,0,"Wimbledon",100,FALSE,"R",1.65,1.74,1984-12-27,2012,65
"Gilles Simon","m_2012_U_103",2012-02-09,17,"3rd Round",183,1,"US Open",119,FALSE,"R",3.41,3.9,1984-12-27,2012,66
"Gilles Simon","m_2012_U_17",2012-08-28,17,"1st Round",266,3,"US Open",175,TRUE,"R",1.19,1.24,1984-12-27,2012,67
"Gilles Simon","m_2012_U_77",2012-08-30,17,"2nd Round",181,3,"US Open",131,TRUE,"R",1.23,1.26,1984-12-27,2012,68
"Gilles Simon","m_2013_A_111",2013-01-19,16,"3rd Round",283,3,"Australian Open",169,TRUE,"R",1.53,1.62,1984-12-27,2013,69
"Gilles Simon","m_2013_A_118",2013-01-21,16,"4th Round",95,0,"Australian Open",62,FALSE,"R",14.96,25.5,1984-12-27,2013,70
"Gilles Simon","m_2013_A_56",2013-01-15,16,"1st Round",124,3,"Australian Open",109,TRUE,"R",1.03,1.05,1984-12-27,2013,71
"Gilles Simon","m_2013_A_90",2013-01-17,16,"2nd Round",170,3,"Australian Open",135,TRUE,"R",1.41,1.48,1984-12-27,2013,72
"Gilles Simon","m_2013_F_102",2013-05-31,18,"3rd Round",173,3,"French Open",133,TRUE,"R",1.41,1.45,1984-12-27,2013,73
"Gilles Simon","m_2013_F_115",2013-02-06,18,"4th Round",179,2,"French Open",131,FALSE,"R",10.68,16,1984-12-27,2013,74
"Gilles Simon","m_2013_F_4",2013-05-26,18,"1st Round",199,3,"French Open",136,TRUE,"R",1.14,1.18,1984-12-27,2013,75
"Gilles Simon","m_2013_F_72",2013-05-29,18,"2nd Round",160,3,"French Open",126,TRUE,"R",1.09,1.15,1984-12-27,2013,76
"Gilles Simon","m_2013_L_62",2013-06-25,17,"1st Round",122,0,"Wimbledon",89,FALSE,"R",2.28,2.46,1984-12-27,2013,77
"Gilles Simon","m_2014_A_109",2014-01-18,19,"3rd Round",113,0,"Australian Open",79,FALSE,"R",5.21,6.54,1984-12-27,2014,78
"Gilles Simon","m_2014_A_57",2014-01-14,19,"1st Round",272,3,"Australian Open",230,TRUE,"R",2.83,3.05,1984-12-27,2014,79
"Gilles Simon","m_2014_A_88",2014-01-16,19,"2nd Round",237,3,"Australian Open",171,TRUE,"R",3.77,4.3,1984-12-27,2014,80
"Gilles Simon","m_2014_F_102",2014-05-30,30,"3rd Round",196,2,"French Open",138,FALSE,"R",2.79,3.05,1984-12-27,2014,81
"Gilles Simon","m_2014_F_28",2014-05-26,30,"1st Round",94,3,"French Open",88,TRUE,"R",1.08,1.11,1984-12-27,2014,82
"Gilles Simon","m_2014_F_68",2014-05-28,30,"2nd Round",104,3,"French Open",89,TRUE,"R",1.14,1.17,1984-12-27,2014,83
"Gilles Simon","m_2014_L_2",2014-06-23,44,"1st Round",128,3,"Wimbledon",109,TRUE,"R",1.12,1.15,1984-12-27,2014,84
"Gilles Simon","m_2014_L_78",2014-06-25,44,"2nd Round",122,3,"Wimbledon",114,TRUE,"R",1.61,1.69,1984-12-27,2014,85
"Gilles Simon","m_2014_L_97",2014-06-27,44,"3rd Round",132,0,"Wimbledon",83,FALSE,"R",14.46,21,1984-12-27,2014,86
"Gilles Simon","m_2014_U_104",2014-08-31,31,"3rd Round",168,3,"US Open",124,TRUE,"R",4.24,4.6,1984-12-27,2014,87
"Gilles Simon","m_2014_U_117",2014-02-09,31,"4th Round",253,2,"US Open",162,FALSE,"R",2.45,2.6,1984-12-27,2014,88
"Gilles Simon","m_2014_U_40",2014-08-26,31,"1st Round",129,3,"US Open",104,TRUE,"R",1.07,1.09,1984-12-27,2014,89
"Gilles Simon","m_2014_U_86",2014-08-29,31,"2nd Round",171,3,"US Open",129,TRUE,"R",1.21,1.25,1984-12-27,2014,90
"Gilles Simon","m_2015_A_111",2015-01-24,20,"3rd Round",217,1,"Australian Open",137,FALSE,"R",2.89,3.2,1984-12-27,2015,91
"Gilles Simon","m_2015_A_49",2015-01-20,20,"1st Round",83,3,"Australian Open",87,TRUE,"R",1.18,1.22,1984-12-27,2015,92
"Gilles Simon","m_2015_A_90",2015-01-22,20,"2nd Round",136,3,"Australian Open",99,TRUE,"R",1.3,1.36,1984-12-27,2015,93
"Gilles Simon","m_2015_F_114",2015-05-31,13,"4th Round",111,0,"French Open",72,FALSE,"R",3.41,3.7,1984-12-27,2015,94
"Gilles Simon","m_2015_F_29",2015-05-25,13,"1st Round",136,3,"French Open",111,TRUE,"R",1.35,1.43,1984-12-27,2015,95
"Gilles Simon","m_2015_F_65",2015-05-27,13,"2nd Round",128,3,"French Open",95,TRUE,"R",1.58,1.68,1984-12-27,2015,96
"Gilles Simon","m_2015_F_98",2015-05-29,13,"3rd Round",227,3,"French Open",166,TRUE,"R",1.1,1.13,1984-12-27,2015,97
"Gilles Simon","m_2015_L_111",2015-04-07,13,"3rd Round",0,3,"Wimbledon",159,TRUE,"R",1.72,1.9,1984-12-27,2015,98
"Gilles Simon","m_2015_L_117",2015-06-07,13,"4th Round",0,3,"Wimbledon",87,TRUE,"R",3.34,3.67,1984-12-27,2015,99
"Gilles Simon","m_2015_L_121",2015-08-07,13,"Quarterfinals",0,0,"Wimbledon",67,FALSE,"R",6.09,6.6,1984-12-27,2015,100
"Gilles Simon","m_2015_L_56",2015-06-30,13,"1st Round",0,3,"Wimbledon",103,TRUE,"R",1.21,1.25,1984-12-27,2015,101
"Gilles Simon","m_2015_L_84",2015-02-07,13,"2nd Round",0,3,"Wimbledon",126,TRUE,"R",1.03,1.05,1984-12-27,2015,102
"Gilles Simon","m_2015_U_35",2015-01-09,11,"1st Round",0,2,"US Open",160,FALSE,"R",1.28,1.36,1984-12-27,2015,103
"Gilles Simon","m_2016_A_100",2016-01-22,15,"3rd Round",101,3,"Australian Open",87,TRUE,"R",1.15,1.19,1984-12-27,2016,104
"Gilles Simon","m_2016_A_113",2016-01-24,15,"4th Round",272,2,"Australian Open",174,FALSE,"R",18.36,34,1984-12-27,2016,105
"Gilles Simon","m_2016_A_14",2016-01-18,15,"1st Round",167,3,"Australian Open",138,TRUE,"R",1.47,1.53,1984-12-27,2016,106
"Gilles Simon","m_2016_A_68",2016-01-20,15,"2nd Round",238,3,"Australian Open",198,TRUE,"R",1.12,1.14,1984-12-27,2016,107
"Gilles Simon","m_2016_F_103",2016-05-27,18,"3rd Round",131,0,"French Open",81,FALSE,"R",1.32,1.38,1984-12-27,2016,108
"Gilles Simon","m_2016_F_19",2016-05-23,18,"1st Round",159,3,"French Open",114,TRUE,"R",1.13,1.16,1984-12-27,2016,109
"Gilles Simon","m_2016_F_75",2016-05-25,18,"2nd Round",272,3,"French Open",172,TRUE,"R",1.38,1.43,1984-12-27,2016,110
"Gilles Simon","m_2016_L_10",2016-06-27,20,"1st Round",209,3,"Wimbledon",142,TRUE,"R",1.21,1.25,1984-12-27,2016,111
"Gilles Simon","m_2016_L_79",2016-06-30,20,"2nd Round",182,1,"Wimbledon",114,FALSE,"R",1.83,1.92,1984-12-27,2016,112
"Gilles Simon","m_2016_U_58",2016-08-30,31,"1st Round",111,3,"US Open",93,TRUE,"R",1.72,1.83,1984-12-27,2016,113
"Gilles Simon","m_2016_U_86",2016-01-09,31,"2nd Round",294,2,"US Open",168,FALSE,"R",1.2,1.25,1984-12-27,2016,114
"Gilles Simon","m_2017_A_109",2017-01-21,25,"3rd Round",154,1,"Australian Open",104,FALSE,"R",5.06,5.83,1984-12-27,2017,115
"Gilles Simon","m_2017_A_35",2017-01-17,25,"1st Round",110,3,"Australian Open",95,TRUE,"R",1.17,1.2,1984-12-27,2017,116
"Gilles Simon","m_2017_A_83",2017-01-19,25,"2nd Round",96,3,"Australian Open",90,TRUE,"R",1.06,1.1,1984-12-27,2017,117
"Gilles Simon","m_2017_F_19",2017-05-29,32,"1st Round",145,1,"French Open",98,FALSE,"R",1.43,1.5,1984-12-27,2017,118
"Gilles Simon","m_2017_L_45",2017-04-07,36,"1st Round",134,3,"Wimbledon",123,TRUE,"R",1.28,1.32,1984-12-27,2017,119
"Gilles Simon","m_2017_L_88",2017-06-07,36,"2nd Round",171,1,"Wimbledon",125,FALSE,"R",4.26,5.05,1984-12-27,2017,120
"Gilles Simon","m_2017_U_24",2017-08-28,39,"1st Round",112,0,"US Open",81,FALSE,"R",3.29,3.6,1984-12-27,2017,121
"Gilles Simon","m_2018_A_19",2018-01-15,57,"1st Round",121,3,"Australian Open",101,TRUE,"R",1.38,1.43,1984-12-27,2018,122
"Gilles Simon","m_2018_A_67",2018-01-17,57,"2nd Round",44,0,"Australian Open",23,FALSE,"R",1.66,1.75,1984-12-27,2018,123
"Gilles Simon","m_2018_F_33",2018-05-28,65,"1st Round",177,3,"French Open",145,TRUE,"R",1.56,1.62,1984-12-27,2018,124
"Gilles Simon","m_2018_F_75",2018-05-30,65,"2nd Round",152,3,"French Open",114,TRUE,"R",1.8,1.85,1984-12-27,2018,125
"Gilles Simon","m_2018_F_99",2018-01-06,65,"3rd Round",121,0,"French Open",63,FALSE,"R",4.17,4.72,1984-12-27,2018,126
"Gilles Simon","m_2018_L_104",2018-07-07,53,"3rd Round",171,3,"Wimbledon",143,TRUE,"R",2.26,2.36,1984-12-27,2018,127
"Gilles Simon","m_2018_L_119",2018-10-07,53,"4th Round",264,1,"Wimbledon",180,FALSE,"R",6.58,8.5,1984-12-27,2018,128
"Gilles Simon","m_2018_L_59",2018-03-07,53,"1st Round",101,3,"Wimbledon",95,TRUE,"R",1.34,1.37,1984-12-27,2018,129
"Gilles Simon","m_2018_L_75",2018-05-07,53,"2nd Round",117,3,"Wimbledon",101,TRUE,"R",1.4,1.45,1984-12-27,2018,130
"Gilles Simon","m_2018_U_0",2018-08-27,40,"1st Round",138,3,"US Open",113,TRUE,"R",2.05,2.2,1984-12-27,2018,131
"Gilles Simon","m_2018_U_67",2018-08-29,40,"2nd Round",126,0,"US Open",77,FALSE,"R",4.12,4.51,1984-12-27,2018,132
"Gilles Simon","m_2019_A_47",2019-01-15,30,"1st Round",127,3,"Australian Open",104,TRUE,"R",1.24,1.28,1984-12-27,2019,133
"Gilles Simon","m_2019_A_89",2019-01-17,30,"2nd Round",244,2,"Australian Open",173,FALSE,"R",1.14,1.2,1984-12-27,2019,134
"Gilles Simon","m_2019_F_32",2019-05-27,33,"1st Round",123,3,"French Open",110,TRUE,"R",1.14,1.15,1984-12-27,2019,135
"Gilles Simon","m_2019_F_81",2019-05-30,33,"2nd Round",138,0,"French Open",75,FALSE,"R",1.34,1.41,1984-12-27,2019,136
"Gilles Simon","m_2019_L_41",2019-02-07,25,"1st Round",152,3,"Wimbledon",120,TRUE,"R",1.26,1.32,1984-12-27,2019,137
"Gilles Simon","m_2019_L_91",2019-04-07,25,"2nd Round",228,2,"Wimbledon",155,FALSE,"R",1.21,1.26,1984-12-27,2019,138
"Gilles Simon","m_2019_U_34",2019-08-27,40,"1st Round",259,3,"US Open",182,TRUE,"R",1.46,1.52,1984-12-27,2019,139
"Gilles Simon","m_2019_U_88",2019-08-29,40,"2nd Round",41,0,"US Open",20,FALSE,"R",3.21,3.59,1984-12-27,2019,140
"Giorgio Galimberti","m_2002_F_12",2002-05-27,179,"1st Round",173,1,"French Open",119,FALSE,"R",NA,NA,1976-09-05,2002,1
"Giorgio Galimberti","m_2003_F_27",2003-05-26,117,"1st Round",160,3,"French Open",137,TRUE,"R",NA,NA,1976-09-05,2003,2
"Giorgio Galimberti","m_2003_F_74",2003-05-28,117,"2nd Round",142,1,"French Open",93,FALSE,"R",NA,NA,1976-09-05,2003,3
"Giorgio Galimberti","m_2003_U_13",2003-08-25,127,"1st Round",159,1,"US Open",139,FALSE,"R",NA,NA,1976-09-05,2003,4
"Giorgio Galimberti","m_2005_U_12",2005-08-29,236,"1st Round",111,3,"US Open",116,TRUE,"R",NA,NA,1976-09-05,2005,5
"Giorgio Galimberti","m_2005_U_78",2005-02-09,236,"2nd Round",102,1,"US Open",74,FALSE,"R",NA,NA,1976-09-05,2005,6
"Giovanni Lapentti","m_2003_F_39",2003-05-27,203,"1st Round",163,2,"French Open",124,FALSE,"R",NA,NA,1983-01-25,2003,1
"Giovanni Lapentti","m_2009_U_4",2009-08-31,182,"1st Round",217,2,"US Open",144,FALSE,"R",NA,NA,1983-01-25,2009,2
"Gleb Sakharov","m_2019_A_60",2019-01-15,252,"1st Round",99,0,"Australian Open",60,FALSE,"R",3.53,3.79,1988-06-10,2019,1
"Glenn Weiner","m_2004_A_53",2004-01-20,264,"1st Round",187,3,"Australian Open",152,TRUE,"R",NA,NA,1976-04-27,2004,1
"Glenn Weiner","m_2004_A_86",2004-01-22,264,"2nd Round",105,0,"Australian Open",76,FALSE,"R",NA,NA,1976-04-27,2004,2
"Glenn Weiner","m_2004_L_2",2004-06-21,141,"1st Round",166,0,"Wimbledon",73,FALSE,"R",NA,NA,1976-04-27,2004,3
"Glenn Weiner","m_2005_U_32",2005-08-30,205,"1st Round",85,0,"US Open",52,FALSE,"R",NA,NA,1976-04-27,2005,4
"Go Soeda","m_2007_A_3",2007-01-15,188,"1st Round",115,0,"Australian Open",68,FALSE,"R",NA,NA,1984-09-05,2007,1
"Go Soeda","m_2010_L_39",2010-06-22,124,"1st Round",116,0,"Wimbledon",76,FALSE,"R",2.42,2.75,1984-09-05,2010,2
"Go Soeda","m_2011_F_16",2011-05-23,116,"1st Round",142,0,"French Open",86,FALSE,"R",9.7,13.6,1984-09-05,2011,3
"Go Soeda","m_2011_L_58",2011-06-21,131,"1st Round",132,0,"Wimbledon",93,FALSE,"R",14.82,27.1,1984-09-05,2011,4
"Go Soeda","m_2011_U_15",2011-08-29,123,"1st Round",98,0,"US Open",50,FALSE,"R",5.51,6.73,1984-09-05,2011,5
"Go Soeda","m_2012_F_46",2012-05-29,58,"1st Round",122,0,"French Open",76,FALSE,"R",1.31,1.4,1984-09-05,2012,6
"Go Soeda","m_2012_L_42",2012-06-26,58,"1st Round",103,3,"Wimbledon",90,TRUE,"R",1.51,1.58,1984-09-05,2012,7
"Go Soeda","m_2012_L_92",2012-06-28,58,"2nd Round",127,1,"Wimbledon",89,FALSE,"R",12,17,1984-09-05,2012,8
"Go Soeda","m_2012_U_14",2012-08-27,55,"1st Round",156,0,"US Open",90,FALSE,"R",9.49,11.75,1984-09-05,2012,9
"Go Soeda","m_2013_A_40",2013-01-15,73,"1st Round",173,3,"Australian Open",142,TRUE,"R",1.17,1.2,1984-09-05,2013,10
"Go Soeda","m_2013_A_82",2013-01-17,73,"2nd Round",123,0,"Australian Open",80,FALSE,"R",14.02,23,1984-09-05,2013,11
"Go Soeda","m_2013_F_2",2013-05-26,124,"1st Round",88,0,"French Open",57,FALSE,"R",4.09,4.95,1984-09-05,2013,12
"Go Soeda","m_2013_L_49",2013-06-25,129,"1st Round",116,3,"Wimbledon",113,TRUE,"R",1.4,1.45,1984-09-05,2013,13
"Go Soeda","m_2013_L_86",2013-06-27,129,"2nd Round",148,1,"Wimbledon",102,FALSE,"R",12.47,17.5,1984-09-05,2013,14
"Go Soeda","m_2013_U_46",2013-08-28,131,"1st Round",91,0,"US Open",63,FALSE,"R",2.9,3.1,1984-09-05,2013,15
"Go Soeda","m_2014_A_59",2014-01-14,112,"1st Round",87,0,"Australian Open",49,FALSE,"R",14.2,22,1984-09-05,2014,16
"Go Soeda","m_2015_A_53",2015-01-20,92,"1st Round",207,3,"Australian Open",150,TRUE,"R",1.87,1.95,1984-09-05,2015,17
"Go Soeda","m_2015_A_94",2015-01-22,92,"2nd Round",116,0,"Australian Open",82,FALSE,"R",4.62,5.4,1984-09-05,2015,18
"Go Soeda","m_2015_F_2",2015-05-24,92,"1st Round",86,0,"French Open",41,FALSE,"R",11.54,16,1984-09-05,2015,19
"Go Soeda","m_2015_L_9",2015-06-29,91,"1st Round",0,0,"Wimbledon",78,FALSE,"R",8.44,10.4,1984-09-05,2015,20
"Go Soeda","m_2017_A_13",2017-01-16,139,"1st Round",120,0,"Australian Open",76,FALSE,"R",2.37,2.56,1984-09-05,2017,21
"Goran Ivanisevic","m_2000_A_2",2000-01-17,70,"1st Round",180,3,"Australian Open",150,TRUE,"L",NA,NA,1971-09-13,2000,1
"Goran Ivanisevic","m_2000_A_75",2000-01-17,70,"2nd Round",96,0,"Australian Open",79,FALSE,"L",NA,NA,1971-09-13,2000,2
"Goran Ivanisevic","m_2000_F_13",2000-05-29,67,"1st Round",77,0,"French Open",52,FALSE,"L",NA,NA,1971-09-13,2000,3
"Goran Ivanisevic","m_2000_L_7",2000-06-26,65,"1st Round",101,1,"Wimbledon",97,FALSE,"L",NA,NA,1971-09-13,2000,4
"Goran Ivanisevic","m_2000_U_29",2000-08-28,77,"1st Round",80,1,"US Open",66,FALSE,"L",NA,NA,1971-09-13,2000,5
"Goran Ivanisevic","m_2001_L_104",2001-06-25,125,"3rd Round",114,3,"Wimbledon",124,TRUE,"L",NA,NA,1971-09-13,2001,6
"Goran Ivanisevic","m_2001_L_117",2001-06-25,125,"4th Round",88,3,"Wimbledon",95,TRUE,"L",NA,NA,1971-09-13,2001,7
"Goran Ivanisevic","m_2001_L_122",2001-06-25,125,"Quarterfinals",147,3,"Wimbledon",148,TRUE,"L",NA,NA,1971-09-13,2001,8
"Goran Ivanisevic","m_2001_L_124",2001-06-25,125,"Semifinals",182,3,"Wimbledon",158,TRUE,"L",NA,NA,1971-09-13,2001,9
"Goran Ivanisevic","m_2001_L_126",2001-06-25,125,"The Final",182,3,"Wimbledon",153,TRUE,"L",NA,NA,1971-09-13,2001,10
"Goran Ivanisevic","m_2001_L_24",2001-06-25,125,"1st Round",97,3,"Wimbledon",101,TRUE,"L",NA,NA,1971-09-13,2001,11
"Goran Ivanisevic","m_2001_L_78",2001-06-25,125,"2nd Round",119,3,"Wimbledon",132,TRUE,"L",NA,NA,1971-09-13,2001,12
"Goran Ivanisevic","m_2001_U_25",2001-08-27,16,"1st Round",98,3,"US Open",96,TRUE,"L",NA,NA,1971-09-13,2001,13
"Goran Ivanisevic","m_2001_U_75",2001-08-27,16,"2nd Round",102,3,"US Open",100,TRUE,"L",NA,NA,1971-09-13,2001,14
"Goran Ivanisevic","m_2001_U_98",2001-08-27,16,"3rd Round",129,0,"US Open",103,FALSE,"L",NA,NA,1971-09-13,2001,15
"Goran Ivanisevic","m_2002_A_30",2002-01-14,13,"1st Round",162,3,"Australian Open",138,TRUE,"L",NA,NA,1971-09-13,2002,16
"Goran Ivanisevic","m_2002_A_74",2002-01-14,13,"2nd Round",162,1,"Australian Open",127,FALSE,"L",NA,NA,1971-09-13,2002,17
"Goran Ivanisevic","m_2004_L_16",2004-06-21,415,"1st Round",87,3,"Wimbledon",105,TRUE,"L",NA,NA,1971-09-13,2004,18
"Goran Ivanisevic","m_2004_L_69",2004-06-24,415,"2nd Round",153,3,"Wimbledon",155,TRUE,"L",NA,NA,1971-09-13,2004,19
"Goran Ivanisevic","m_2004_L_98",2004-06-25,415,"3rd Round",86,0,"Wimbledon",70,FALSE,"L",NA,NA,1971-09-13,2004,20
