name,match_id,rank,round,match_minutes,sets,tournament,total_pts,winner,hand,avg_odds,max_odds,birthday,max(year),experience
Gael Monfils,m_2006_F_117,28,4th Round,153,0,French Open,93,FALSE,R,NA,NA,9/1/1986,2006,10
Gael Monfils,m_2006_F_52,28,1st Round,222,3,French Open,169,TRUE,R,NA,NA,9/1/1986,2006,11
Gael Monfils,m_2006_F_85,28,2nd Round,199,3,French Open,164,TRUE,R,NA,NA,9/1/1986,2006,12
Gael Monfils,m_2006_L_13,23,1st Round,177,1,Wimbledon,148,FALSE,R,NA,NA,9/1/1986,2006,13
Gael Monfils,m_2006_U_37,31,1st Round,194,3,US Open,135,TRUE,R,NA,NA,9/1/1986,2006,14
Gael Monfils,m_2006_U_75,31,2nd Round,147,1,US Open,107,FALSE,R,NA,NA,9/1/1986,2006,15
Gael Monfils,m_2007_A_100,59,3rd Round,146,1,Australian Open,88,FALSE,R,NA,NA,9/1/1986,2007,16
Gael Monfils,m_2007_A_13,59,1st Round,208,3,Australian Open,174,TRUE,R,NA,NA,9/1/1986,2007,17
Gael Monfils,m_2007_A_79,59,2nd Round,157,3,Australian Open,116,TRUE,R,NA,NA,9/1/1986,2007,18
Gael Monfils,m_2007_F_100,52,3rd Round,214,1,French Open,158,FALSE,R,NA,NA,9/1/1986,2007,19
Gael Monfils,m_2007_F_22,52,1st Round,193,3,French Open,153,TRUE,R,NA,NA,9/1/1986,2007,20
Gael Monfils,m_2007_F_76,52,2nd Round,165,3,French Open,131,TRUE,R,NA,NA,9/1/1986,2007,21
Gael Monfils,m_2007_L_109,73,3rd Round,106,0,Wimbledon,79,FALSE,R,NA,NA,9/1/1986,2007,22
Gael Monfils,m_2007_L_62,73,1st Round,94,3,Wimbledon,114,TRUE,R,NA,NA,9/1/1986,2007,23
Gael Monfils,m_2007_L_89,73,2nd Round,145,3,Wimbledon,140,TRUE,R,NA,NA,9/1/1986,2007,24
Gael Monfils,m_2008_F_108,59,3rd Round,180,3,French Open,148,TRUE,R,NA,NA,9/1/1986,2008,25
Gael Monfils,m_2008_F_118,59,4th Round,171,3,French Open,124,TRUE,R,NA,NA,9/1/1986,2008,26
Gael Monfils,m_2008_F_123,59,Quarterfinals,147,3,French Open,112,TRUE,R,NA,NA,9/1/1986,2008,27
Gael Monfils,m_2008_F_125,59,Semifinals,185,1,French Open,133,FALSE,R,NA,NA,9/1/1986,2008,28
Gael Monfils,m_2008_F_62,59,1st Round,110,3,French Open,96,TRUE,R,NA,NA,9/1/1986,2008,29
Gael Monfils,m_2008_F_89,59,2nd Round,179,3,French Open,122,TRUE,R,NA,NA,9/1/1986,2008,30
Gael Monfils,m_2008_U_1,33,1st Round,94,3,US Open,92,TRUE,R,NA,NA,9/1/1986,2008,31
Gael Monfils,m_2008_U_100,33,3rd Round,139,3,US Open,107,TRUE,R,NA,NA,9/1/1986,2008,32
Gael Monfils,m_2008_U_112,33,4th Round,118,0,US Open,79,FALSE,R,NA,NA,9/1/1986,2008,33
Gael Monfils,m_2008_U_75,33,2nd Round,142,3,US Open,125,TRUE,R,NA,NA,9/1/1986,2008,34
Gael Monfils,m_2009_A_104,13,3rd Round,129,3,Australian Open,106,TRUE,R,NA,NA,9/1/1986,2009,35
Gael Monfils,m_2009_A_116,13,4th Round,119,1,Australian Open,78,FALSE,R,NA,NA,9/1/1986,2009,36
Gael Monfils,m_2009_A_49,13,1st Round,145,3,Australian Open,117,TRUE,R,NA,NA,9/1/1986,2009,37
Gael Monfils,m_2009_A_91,13,2nd Round,125,3,Australian Open,109,TRUE,R,NA,NA,9/1/1986,2009,38
Gael Monfils,m_2009_F_106,10,3rd Round,137,3,French Open,115,TRUE,R,NA,NA,9/1/1986,2009,39
Gael Monfils,m_2009_F_119,10,4th Round,111,3,French Open,95,TRUE,R,NA,NA,9/1/1986,2009,40
Gael Monfils,m_2009_F_122,10,Quarterfinals,130,0,French Open,88,FALSE,R,NA,NA,9/1/1986,2009,41
Gael Monfils,m_2009_F_49,10,1st Round,89,3,French Open,92,TRUE,R,NA,NA,9/1/1986,2009,42
Gael Monfils,m_2009_F_93,10,2nd Round,105,3,French Open,98,TRUE,R,NA,NA,9/1/1986,2009,43
Gael Monfils,m_2009_U_109,13,3rd Round,85,2,US Open,66,TRUE,R,NA,NA,9/1/1986,2009,44
Gael Monfils,m_2009_U_119,13,4th Round,165,1,US Open,94,FALSE,R,NA,NA,9/1/1986,2009,45
Gael Monfils,m_2009_U_48,13,1st Round,95,3,US Open,89,TRUE,R,NA,NA,9/1/1986,2009,46
Gael Monfils,m_2009_U_92,13,2nd Round,118,3,US Open,110,TRUE,R,NA,NA,9/1/1986,2009,47
Gael Monfils,m_2010_A_17,12,1st Round,116,3,Australian Open,95,TRUE,R,NA,NA,9/1/1986,2010,48
Gael Monfils,m_2010_A_73,12,2nd Round,110,3,Australian Open,103,TRUE,R,NA,NA,9/1/1986,2010,49
Gael Monfils,m_2010_A_99,12,3rd Round,168,1,Australian Open,118,FALSE,R,NA,NA,9/1/1986,2010,50
Gael Monfils,m_2010_F_36,15,1st Round,165,3,French Open,144,TRUE,R,1.08,1.17,9/1/1986,2010,51
Gael Monfils,m_2010_F_81,15,2nd Round,256,2,French Open,180,FALSE,R,1.11,1.15,9/1/1986,2010,52
Gael Monfils,m_2010_L_10,20,1st Round,95,3,Wimbledon,98,TRUE,R,1.49,1.58,9/1/1986,2010,53
Gael Monfils,m_2010_L_68,20,2nd Round,170,3,Wimbledon,142,TRUE,R,1.24,1.31,9/1/1986,2010,54
Gael Monfils,m_2010_L_97,20,3rd Round,129,0,Wimbledon,87,FALSE,R,3.05,3.6,9/1/1986,2010,55
Gael Monfils,m_2010_U_112,19,4th Round,155,3,US Open,123,TRUE,R,2.07,2.23,9/1/1986,2010,56
Gael Monfils,m_2010_U_120,19,Quarterfinals,144,0,US Open,88,FALSE,R,4,4.54,9/1/1986,2010,57
Gael Monfils,m_2010_U_64,19,2nd Round,112,3,US Open,107,TRUE,R,1.5,1.57,9/1/1986,2010,58
Gael Monfils,m_2010_U_8,19,1st Round,199,3,US Open,164,TRUE,R,1.3,1.36,9/1/1986,2010,59
Gael Monfils,m_2010_U_97,19,3rd Round,222,3,US Open,151,TRUE,R,2.05,2.17,9/1/1986,2010,60
Gael Monfils,m_2011_A_1,12,1st Round,218,3,Australian Open,174,TRUE,R,1.18,1.22,9/1/1986,2011,61
Gael Monfils,m_2011_A_102,12,3rd Round,155,0,Australian Open,95,FALSE,R,2.16,2.39,9/1/1986,2011,62
Gael Monfils,m_2011_A_78,12,2nd Round,149,3,Australian Open,123,TRUE,R,1.06,1.08,9/1/1986,2011,63
Gael Monfils,m_2011_F_100,9,3rd Round,122,3,French Open,108,TRUE,R,1.21,1.25,9/1/1986,2011,64
Gael Monfils,m_2011_F_117,9,4th Round,247,3,French Open,165,TRUE,R,3.82,4.22,9/1/1986,2011,65
Gael Monfils,m_2011_F_121,9,Quarterfinals,154,0,French Open,100,FALSE,R,5.88,6.8,9/1/1986,2011,66
Gael Monfils,m_2011_F_28,9,1st Round,137,3,French Open,120,TRUE,R,1.06,1.08,9/1/1986,2011,67
Gael Monfils,m_2011_F_68,9,2nd Round,158,3,French Open,127,TRUE,R,1.11,1.14,9/1/1986,2011,68
Gael Monfils,m_2011_L_103,8,3rd Round,136,1,Wimbledon,111,FALSE,R,1.27,1.34,9/1/1986,2011,69
Gael Monfils,m_2011_L_12,8,1st Round,110,3,Wimbledon,109,TRUE,R,1.08,1.1,9/1/1986,2011,70
Gael Monfils,m_2011_L_74,8,2nd Round,134,3,Wimbledon,130,TRUE,R,1.06,1.1,9/1/1986,2011,71
Gael Monfils,m_2011_U_22,7,1st Round,159,3,US Open,122,TRUE,R,1.16,1.2,9/1/1986,2011,72
Gael Monfils,m_2011_U_69,7,2nd Round,288,2,US Open,184,FALSE,R,1.17,1.22,9/1/1986,2011,73
Gael Monfils,m_2012_A_109,15,3rd Round,220,2,Australian Open,149,FALSE,R,1.11,1.14,9/1/1986,2012,74
Gael Monfils,m_2012_A_49,15,1st Round,142,3,Australian Open,121,TRUE,R,1.03,1.05,9/1/1986,2012,75
Gael Monfils,m_2012_A_94,15,2nd Round,165,3,Australian Open,121,TRUE,R,1.15,1.19,9/1/1986,2012,76
Gael Monfils,m_2013_A_111,86,3rd Round,283,2,Australian Open,179,FALSE,R,2.47,2.7,9/1/1986,2013,77
Gael Monfils,m_2013_A_62,86,1st Round,165,3,Australian Open,145,TRUE,R,2.28,2.58,9/1/1986,2013,78
Gael Monfils,m_2013_A_91,86,2nd Round,217,3,Australian Open,159,TRUE,R,1.31,1.38,9/1/1986,2013,79
Gael Monfils,m_2013_F_39,81,1st Round,243,3,French Open,189,TRUE,R,4.18,5.5,9/1/1986,2013,80
Gael Monfils,m_2013_F_76,81,2nd Round,195,3,French Open,139,TRUE,R,2.13,2.34,9/1/1986,2013,81
Gael Monfils,m_2013_F_99,81,3rd Round,226,2,French Open,154,FALSE,R,1.42,1.51,9/1/1986,2013,82
Gael Monfils,m_2013_U_31,39,1st Round,67,3,US Open,81,TRUE,R,1.12,1.17,9/1/1986,2013,83
Gael Monfils,m_2013_U_79,39,2nd Round,175,1,US Open,120,FALSE,R,2.9,3.15,9/1/1986,2013,84
Gael Monfils,m_2014_A_111,32,3rd Round,124,0,Australian Open,70,FALSE,R,6.73,8.04,9/1/1986,2014,85
Gael Monfils,m_2014_A_62,32,1st Round,111,3,Australian Open,95,TRUE,R,1.12,1.15,9/1/1986,2014,86
Gael Monfils,m_2014_A_92,32,2nd Round,123,3,Australian Open,117,TRUE,R,1.09,1.11,9/1/1986,2014,87
Gael Monfils,m_2014_F_107,28,3rd Round,204,3,French Open,145,TRUE,R,1.95,2.1,9/1/1986,2014,88
Gael Monfils,m_2014_F_119,28,4th Round,118,3,French Open,97,TRUE,R,1.58,1.63,9/1/1986,2014,89
Gael Monfils,m_2014_F_122,28,Quarterfinals,195,2,French Open,126,FALSE,R,2.56,2.75,9/1/1986,2014,90
Gael Monfils,m_2014_F_60,28,1st Round,151,3,French Open,125,TRUE,R,1.22,1.3,9/1/1986,2014,91
Gael Monfils,m_2014_F_95,28,2nd Round,133,3,French Open,110,TRUE,R,1.2,1.24,9/1/1986,2014,92
Gael Monfils,m_2014_L_56,21,1st Round,110,3,Wimbledon,113,TRUE,R,1.09,1.12,9/1/1986,2014,93
Gael Monfils,m_2014_L_81,21,2nd Round,201,2,Wimbledon,163,FALSE,R,1.29,1.33,9/1/1986,2014,94
Gael Monfils,m_2014_U_110,24,3rd Round,115,3,US Open,94,TRUE,R,1.65,1.75,9/1/1986,2014,95
Gael Monfils,m_2014_U_116,24,4th Round,144,3,US Open,113,TRUE,R,2.15,2.26,9/1/1986,2014,96
Gael Monfils,m_2014_U_123,24,Quarterfinals,200,2,US Open,143,FALSE,R,3.93,4.33,9/1/1986,2014,97
Gael Monfils,m_2014_U_45,24,1st Round,121,3,US Open,109,TRUE,R,1.04,1.06,9/1/1986,2014,98
Gael Monfils,m_2014_U_83,24,2nd Round,127,3,US Open,109,TRUE,R,1.08,1.1,9/1/1986,2014,99
Gael Monfils,m_2015_A_63,19,1st Round,168,3,Australian Open,155,TRUE,R,1.21,1.24,9/1/1986,2015,100
Gael Monfils,m_2015_A_92,19,2nd Round,187,2,Australian Open,151,FALSE,R,1.36,1.4,9/1/1986,2015,101
Gael Monfils,m_2015_F_102,14,3rd Round,203,3,French Open,161,TRUE,R,1.38,1.43,9/1/1986,2015,102
Gael Monfils,m_2015_F_117,14,4th Round,130,1,French Open,98,FALSE,R,3.29,3.75,9/1/1986,2015,103
Gael Monfils,m_2015_F_37,14,1st Round,158,3,French Open,143,TRUE,R,1.07,1.1,9/1/1986,2015,104
Gael Monfils,m_2015_F_76,14,2nd Round,169,3,French Open,152,TRUE,R,1.11,1.13,9/1/1986,2015,105
Gael Monfils,m_2015_L_111,18,3rd Round,0,2,Wimbledon,157,FALSE,R,2.11,2.28,9/1/1986,2015,106
Gael Monfils,m_2015_L_60,18,1st Round,0,3,Wimbledon,104,TRUE,R,1.07,1.1,9/1/1986,2015,107
Gael Monfils,m_2015_L_92,18,2nd Round,0,3,Wimbledon,102,TRUE,R,1.34,1.4,9/1/1986,2015,108
Gael Monfils,m_2015_U_28,16,1st Round,0,1,US Open,72,FALSE,R,1.09,1.13,9/1/1986,2015,109
Gael Monfils,m_2016_A_108,25,3rd Round,104,3,Australian Open,100,TRUE,R,1.06,1.08,9/1/1986,2016,110
Gael Monfils,m_2016_A_116,25,4th Round,157,3,Australian Open,131,TRUE,R,1.24,1.29,9/1/1986,2016,111
Gael Monfils,m_2016_A_123,25,Quarterfinals,137,1,Australian Open,97,FALSE,R,3.22,3.5,9/1/1986,2016,112
Gael Monfils,m_2016_A_53,25,1st Round,83,3,Australian Open,90,TRUE,R,1.1,1.12,9/1/1986,2016,113
Gael Monfils,m_2016_A_81,25,2nd Round,100,3,Australian Open,93,TRUE,R,1.21,1.26,9/1/1986,2016,114
Gael Monfils,m_2016_L_28,16,1st Round,156,2,Wimbledon,120,FALSE,R,1.58,1.64,9/1/1986,2016,115
Gael Monfils,m_2016_U_11,12,1st Round,125,3,US Open,101,TRUE,R,1.22,1.26,9/1/1986,2016,116
Gael Monfils,m_2016_U_112,12,4th Round,118,3,US Open,99,TRUE,R,1.15,1.18,9/1/1986,2016,117
Gael Monfils,m_2016_U_120,12,Quarterfinals,121,3,US Open,97,TRUE,R,1.2,1.23,9/1/1986,2016,118
Gael Monfils,m_2016_U_124,12,Semifinals,152,1,US Open,96,FALSE,R,5.57,6.09,9/1/1986,2016,119
Gael Monfils,m_2016_U_72,12,2nd Round,118,3,US Open,106,TRUE,R,1.02,1.03,9/1/1986,2016,120
Gael Monfils,m_2016_U_99,12,3rd Round,109,3,US Open,96,TRUE,R,1.13,1.16,9/1/1986,2016,121
Gael Monfils,m_2017_A_110,6,3rd Round,115,3,Australian Open,93,TRUE,R,1.2,1.25,9/1/1986,2017,122
Gael Monfils,m_2017_A_119,6,4th Round,175,1,Australian Open,105,FALSE,R,2.97,3.2,9/1/1986,2017,123
Gael Monfils,m_2017_A_59,6,1st Round,92,3,Australian Open,89,TRUE,R,1.28,1.33,9/1/1986,2017,124
Gael Monfils,m_2017_A_90,6,2nd Round,116,3,Australian Open,116,TRUE,R,1.22,1.25,9/1/1986,2017,125
Gael Monfils,m_2017_F_111,16,3rd Round,144,1,French Open,107,TRUE,R,1.66,1.75,9/1/1986,2017,126
Gael Monfils,m_2017_F_118,16,4th Round,163,0,French Open,101,FALSE,R,3.41,3.7,9/1/1986,2017,127
Gael Monfils,m_2017_F_58,16,1st Round,90,3,French Open,102,TRUE,R,1.08,1.1,9/1/1986,2017,128
Gael Monfils,m_2017_F_92,16,2nd Round,91,3,French Open,82,TRUE,R,1.1,1.11,9/1/1986,2017,129
Gael Monfils,m_2017_L_104,14,3rd Round,209,2,Wimbledon,162,FALSE,R,1.22,1.26,9/1/1986,2017,130
Gael Monfils,m_2017_L_43,14,1st Round,94,3,Wimbledon,99,TRUE,R,1.11,1.14,9/1/1986,2017,131
Gael Monfils,m_2017_L_85,14,2nd Round,132,3,Wimbledon,110,TRUE,R,1.22,1.25,9/1/1986,2017,132
Gael Monfils,m_2017_U_109,22,3rd Round,75,0,US Open,50,FALSE,R,1.64,1.69,9/1/1986,2017,133
Gael Monfils,m_2017_U_35,22,1st Round,126,3,US Open,110,TRUE,R,1.11,1.14,9/1/1986,2017,134
Gael Monfils,m_2017_U_91,22,2nd Round,197,3,US Open,157,TRUE,R,1.26,1.31,9/1/1986,2017,135
Gael Monfils,m_2018_A_55,39,1st Round,121,3,Australian Open,100,TRUE,R,1.09,1.12,9/1/1986,2018,136
Gael Monfils,m_2018_A_88,39,2nd Round,165,1,Australian Open,103,FALSE,R,4.34,4.7,9/1/1986,2018,137
Gael Monfils,m_2018_F_108,37,3rd Round,238,2,French Open,167,FALSE,R,3.3,3.55,9/1/1986,2018,138
Gael Monfils,m_2018_F_4,37,1st Round,130,3,French Open,118,TRUE,R,1.17,1.2,9/1/1986,2018,139
Gael Monfils,m_2018_F_77,37,2nd Round,115,3,French Open,96,TRUE,R,1.68,1.76,9/1/1986,2018,140
Gael Monfils,m_2018_L_116,44,4th Round,209,1,Wimbledon,155,FALSE,R,2.33,2.6,9/1/1986,2018,141
Gael Monfils,m_2018_L_22,44,1st Round,141,3,Wimbledon,120,TRUE,R,2.57,2.71,9/1/1986,2018,142
Gael Monfils,m_2018_L_66,44,2nd Round,173,3,Wimbledon,138,TRUE,R,1.06,1.08,9/1/1986,2018,143
Gael Monfils,m_2018_L_97,44,3rd Round,128,3,Wimbledon,117,TRUE,R,2.81,3,9/1/1986,2018,144
Gael Monfils,m_2018_U_56,39,1st Round,128,3,US Open,117,TRUE,R,1.34,1.37,9/1/1986,2018,145
Gael Monfils,m_2018_U_94,39,2nd Round,78,0,US Open,48,FALSE,R,2.87,3.16,9/1/1986,2018,146
Gael Monfils,m_2019_A_25,33,1st Round,85,3,Australian Open,93,TRUE,R,1.54,1.58,9/1/1986,2019,147
Gael Monfils,m_2019_A_73,33,2nd Round,204,1,Australian Open,170,FALSE,R,1.6,1.65,9/1/1986,2019,148
Gael Monfils,m_2019_F_109,17,3rd Round,120,3,French Open,101,TRUE,R,1.09,1.11,9/1/1986,2019,149
Gael Monfils,m_2019_F_117,17,4th Round,108,0,French Open,70,FALSE,R,3.16,3.38,9/1/1986,2019,150
Gael Monfils,m_2019_F_63,17,1st Round,101,3,French Open,94,TRUE,R,1.12,1.15,9/1/1986,2019,151
Gael Monfils,m_2019_F_90,17,2nd Round,103,3,French Open,91,TRUE,R,1.1,1.14,9/1/1986,2019,152
Gael Monfils,m_2019_L_24,15,1st Round,198,2,Wimbledon,154,FALSE,R,1.32,1.35,9/1/1986,2019,153
Gael Monfils,m_2019_U_110,13,3rd Round,214,3,US Open,185,TRUE,R,1.72,1.77,9/1/1986,2019,154
Gael Monfils,m_2019_U_118,13,4th Round,86,3,US Open,83,TRUE,R,1.17,1.21,9/1/1986,2019,155
Gael Monfils,m_2019_U_122,13,Quarterfinals,237,2,US Open,159,FALSE,R,1.52,1.6,9/1/1986,2019,156
Gael Monfils,m_2019_U_61,13,1st Round,133,3,US Open,107,TRUE,R,1.25,1.29,9/1/1986,2019,157
Gael Monfils,m_2019_U_92,13,2nd Round,83,3,US Open,86,TRUE,R,1.13,1.17,9/1/1986,2019,158
Galo Blanco,m_2000_A_28,77,1st Round,136,0,Australian Open,114,FALSE,R,NA,NA,10/8/1976,2000,1
Galo Blanco,m_2000_F_36,68,1st Round,132,1,French Open,107,FALSE,R,NA,NA,10/8/1976,2000,2
Galo Blanco,m_2000_L_53,74,1st Round,94,0,Wimbledon,92,FALSE,R,NA,NA,10/8/1976,2000,3
Galo Blanco,m_2000_U_6,114,1st Round,183,3,US Open,138,TRUE,R,NA,NA,10/8/1976,2000,4
Galo Blanco,m_2000_U_79,114,2nd Round,120,0,US Open,81,FALSE,R,NA,NA,10/8/1976,2000,5
Galo Blanco,m_2001_A_51,117,1st Round,167,1,Australian Open,137,FALSE,R,NA,NA,10/8/1976,2001,6
Galo Blanco,m_2001_F_116,76,4th Round,122,0,French Open,75,FALSE,R,NA,NA,10/8/1976,2001,7
Galo Blanco,m_2001_F_67,76,2nd Round,125,3,French Open,114,TRUE,R,NA,NA,10/8/1976,2001,8
Galo Blanco,m_2001_F_7,76,1st Round,186,3,French Open,133,TRUE,R,NA,NA,10/8/1976,2001,9
Galo Blanco,m_2001_F_98,76,3rd Round,114,3,French Open,93,TRUE,R,NA,NA,10/8/1976,2001,10
Galo Blanco,m_2001_L_37,60,1st Round,75,0,Wimbledon,50,FALSE,R,NA,NA,10/8/1976,2001,11
Galo Blanco,m_2001_U_7,45,1st Round,165,1,US Open,127,FALSE,R,NA,NA,10/8/1976,2001,12
Galo Blanco,m_2002_A_46,54,1st Round,118,0,Australian Open,84,FALSE,R,NA,NA,10/8/1976,2002,13
Galo Blanco,m_2002_F_24,89,1st Round,130,0,French Open,89,FALSE,R,NA,NA,10/8/1976,2002,14
Galo Blanco,m_2002_L_33,137,1st Round,82,0,Wimbledon,71,FALSE,R,NA,NA,10/8/1976,2002,15
Galo Blanco,m_2003_F_102,139,3rd Round,126,0,French Open,79,FALSE,R,NA,NA,10/8/1976,2003,16
Galo Blanco,m_2003_F_14,139,1st Round,188,3,French Open,134,TRUE,R,NA,NA,10/8/1976,2003,17
Galo Blanco,m_2003_F_67,139,2nd Round,101,3,French Open,82,TRUE,R,NA,NA,10/8/1976,2003,18
Galo Blanco,m_2004_A_22,99,1st Round,17,NA,Australian Open,24,TRUE,R,NA,NA,10/8/1976,2004,19
Galo Blanco,m_2004_A_64,99,2nd Round,115,0,Australian Open,89,FALSE,R,NA,NA,10/8/1976,2004,20
Galo Blanco,m_2004_F_14,95,1st Round,188,3,French Open,147,TRUE,R,NA,NA,10/8/1976,2004,21
Galo Blanco,m_2004_F_66,95,2nd Round,175,3,French Open,132,TRUE,R,NA,NA,10/8/1976,2004,22
Galo Blanco,m_2004_F_99,95,3rd Round,114,0,French Open,71,FALSE,R,NA,NA,10/8/1976,2004,23
Galo Blanco,m_2004_L_39,102,1st Round,160,1,Wimbledon,134,FALSE,R,NA,NA,10/8/1976,2004,24
Gastao Elias,m_2013_L_50,122,1st Round,80,0,Wimbledon,65,FALSE,R,8.87,12,11/24/1990,2013,1
Gastao Elias,m_2014_F_7,178,1st Round,144,0,French Open,94,FALSE,R,2.37,2.57,11/24/1990,2014,2
Gastao Elias,m_2015_F_26,152,1st Round,179,2,French Open,150,FALSE,R,2.84,3.1,11/24/1990,2015,3
Gastao Elias,m_2016_L_56,92,1st Round,142,1,Wimbledon,109,FALSE,R,3.77,4.13,11/24/1990,2016,4
Gastao Elias,m_2016_U_6,60,1st Round,200,2,US Open,147,FALSE,R,2.26,2.38,11/24/1990,2016,5
Gastao Elias,m_2017_A_28,77,1st Round,84,0,Australian Open,46,FALSE,R,8.06,9.9,11/24/1990,2017,6
Gastao Elias,m_2017_F_60,108,1st Round,106,0,French Open,66,FALSE,R,3.32,3.56,11/24/1990,2017,7
Gastao Elias,m_2018_L_13,118,1st Round,121,0,Wimbledon,77,FALSE,R,7.65,9.4,11/24/1990,2018,8
Gaston Etlis,m_2002_U_15,212,1st Round,160,3,US Open,131,TRUE,R,NA,NA,11/4/1974,2002,1
Gaston Etlis,m_2002_U_75,212,2nd Round,144,1,US Open,111,FALSE,R,NA,NA,11/4/1974,2002,2
Gaston Gaudio,m_2000_A_19,61,1st Round,82,0,Australian Open,65,FALSE,R,NA,NA,12/9/1978,2000,1
Gaston Gaudio,m_2000_F_23,47,1st Round,112,3,French Open,91,TRUE,R,NA,NA,12/9/1978,2000,2
Gaston Gaudio,m_2000_F_70,47,2nd Round,79,0,French Open,52,FALSE,R,NA,NA,12/9/1978,2000,3
Gaston Gaudio,m_2000_L_5,41,1st Round,86,0,Wimbledon,59,FALSE,R,NA,NA,12/9/1978,2000,4
Gaston Gaudio,m_2000_U_10,26,1st Round,105,0,US Open,78,FALSE,R,NA,NA,12/9/1978,2000,5
Gaston Gaudio,m_2001_A_30,38,1st Round,200,1,Australian Open,141,FALSE,R,NA,NA,12/9/1978,2001,6
Gaston Gaudio,m_2001_F_29,36,1st Round,266,2,French Open,186,FALSE,R,NA,NA,12/9/1978,2001,7
Gaston Gaudio,m_2001_L_6,39,1st Round,157,2,Wimbledon,138,FALSE,R,NA,NA,12/9/1978,2001,8
Gaston Gaudio,m_2001_U_36,53,1st Round,142,0,US Open,109,FALSE,R,NA,NA,12/9/1978,2001,9
Gaston Gaudio,m_2002_A_106,47,3rd Round,251,2,Australian Open,152,FALSE,R,NA,NA,12/9/1978,2002,10
Gaston Gaudio,m_2002_A_22,47,1st Round,152,3,Australian Open,133,TRUE,R,NA,NA,12/9/1978,2002,11
Gaston Gaudio,m_2002_A_73,47,2nd Round,195,3,Australian Open,135,TRUE,R,NA,NA,12/9/1978,2002,12
Gaston Gaudio,m_2002_F_102,34,3rd Round,161,2,French Open,120,TRUE,R,NA,NA,12/9/1978,2002,13
Gaston Gaudio,m_2002_F_116,34,4th Round,230,2,French Open,154,FALSE,R,NA,NA,12/9/1978,2002,14
Gaston Gaudio,m_2002_F_19,34,1st Round,86,3,French Open,93,TRUE,R,NA,NA,12/9/1978,2002,15
Gaston Gaudio,m_2002_F_74,34,2nd Round,146,3,French Open,136,TRUE,R,NA,NA,12/9/1978,2002,16
Gaston Gaudio,m_2002_L_18,28,1st Round,87,3,Wimbledon,98,TRUE,R,NA,NA,12/9/1978,2002,17
Gaston Gaudio,m_2002_L_95,28,2nd Round,173,2,Wimbledon,148,FALSE,R,NA,NA,12/9/1978,2002,18
Gaston Gaudio,m_2002_U_102,21,3rd Round,84,0,US Open,43,FALSE,R,NA,NA,12/9/1978,2002,19
Gaston Gaudio,m_2002_U_21,21,1st Round,130,3,US Open,108,TRUE,R,NA,NA,12/9/1978,2002,20
Gaston Gaudio,m_2002_U_77,21,2nd Round,132,3,US Open,124,TRUE,R,NA,NA,12/9/1978,2002,21
Gaston Gaudio,m_2003_A_21,21,1st Round,147,3,Australian Open,118,TRUE,R,NA,NA,12/9/1978,2003,22
Gaston Gaudio,m_2003_A_90,21,2nd Round,172,1,Australian Open,112,FALSE,R,NA,NA,12/9/1978,2003,23
Gaston Gaudio,m_2003_F_111,22,3rd Round,216,1,French Open,142,FALSE,R,NA,NA,12/9/1978,2003,24
Gaston Gaudio,m_2003_F_44,22,1st Round,131,3,French Open,99,TRUE,R,NA,NA,12/9/1978,2003,25
Gaston Gaudio,m_2003_F_92,22,2nd Round,138,3,French Open,110,TRUE,R,NA,NA,12/9/1978,2003,26
Gaston Gaudio,m_2003_L_18,26,1st Round,126,1,Wimbledon,104,FALSE,R,NA,NA,12/9/1978,2003,27
Gaston Gaudio,m_2003_U_49,30,1st Round,131,0,US Open,83,FALSE,R,NA,NA,12/9/1978,2003,28
Gaston Gaudio,m_2004_A_15,34,1st Round,148,3,Australian Open,116,TRUE,R,NA,NA,12/9/1978,2004,29
Gaston Gaudio,m_2004_A_75,34,2nd Round,87,0,Australian Open,53,FALSE,R,NA,NA,12/9/1978,2004,30
Gaston Gaudio,m_2004_F_104,44,3rd Round,157,3,French Open,130,TRUE,R,NA,NA,12/9/1978,2004,31
Gaston Gaudio,m_2004_F_117,44,4th Round,128,3,French Open,99,TRUE,R,NA,NA,12/9/1978,2004,32
Gaston Gaudio,m_2004_F_122,44,Quarterfinals,116,3,French Open,93,TRUE,R,NA,NA,12/9/1978,2004,33
Gaston Gaudio,m_2004_F_124,44,Semifinals,146,3,French Open,111,TRUE,R,NA,NA,12/9/1978,2004,34
Gaston Gaudio,m_2004_F_126,44,The Final,211,3,French Open,148,TRUE,R,NA,NA,12/9/1978,2004,35
Gaston Gaudio,m_2004_F_63,44,1st Round,219,3,French Open,152,TRUE,R,NA,NA,12/9/1978,2004,36
Gaston Gaudio,m_2004_F_91,44,2nd Round,212,3,French Open,157,TRUE,R,NA,NA,12/9/1978,2004,37
Gaston Gaudio,m_2004_U_19,10,1st Round,197,3,US Open,140,TRUE,R,NA,NA,12/9/1978,2004,38
Gaston Gaudio,m_2004_U_65,10,2nd Round,150,1,US Open,114,FALSE,R,NA,NA,12/9/1978,2004,39
Gaston Gaudio,m_2005_A_66,10,2nd Round,180,3,Australian Open,137,TRUE,R,NA,NA,12/9/1978,2005,40
Gaston Gaudio,m_2005_A_8,10,1st Round,135,3,Australian Open,108,TRUE,R,NA,NA,12/9/1978,2005,41
Gaston Gaudio,m_2005_A_96,10,3rd Round,261,2,Australian Open,192,FALSE,R,NA,NA,12/9/1978,2005,42
